Parcel,Plot,Common Name,Treatment,4yr_survival,FAM
WOL,WOL_na_3,Eastern Hemlock,control,1,Population Enrichment
WOL,WOL_na_3,Red Oak,control,1,Population Enrichment
WOL,WOL_na_3,Red Spruce,control,0,Population Enrichment
WOL,WOL_na_3,Eastern Hemlock,control,0,Population Enrichment
WOL,WOL_na_3,White Pine,control,1,Population Enrichment
WOL,WOL_na_3,Eastern Hemlock,control,0,Population Enrichment
WOL,WOL_na_3,Red Spruce,control,1,Population Enrichment
WOL,WOL_na_3,White Pine,control,1,Population Enrichment
WOL,WOL_na_3,Red Oak,control,1,Population Enrichment
WOL,WOL_na_3,White Pine,control,0,Population Enrichment
WOL,WOL_na_3,Red Spruce,control,1,Population Enrichment
WOL,WOL_na_3,Eastern Hemlock,control,0,Population Enrichment
WOL,WOL_na_3,Red Oak,control,1,Population Enrichment
WOL,WOL_na_3,Eastern Hemlock,control,1,Population Enrichment
WOL,WOL_na_3,Red Spruce,control,1,Population Enrichment
WOL,WOL_na_3,Eastern Hemlock,control,1,Population Enrichment
WOL,WOL_na_3,Red Oak,control,1,Population Enrichment
WOL,WOL_na_3,White Pine,control,0,Population Enrichment
WOL,WOL_na_3,Red Spruce,control,0,Population Enrichment
WOL,WOL_na_3,Red Oak,control,1,Population Enrichment
WOL,WOL_na_3,Red Oak,control,1,Population Enrichment
WOL,WOL_na_3,Red Spruce,control,1,Population Enrichment
WOL,WOL_na_3,Eastern Hemlock,control,1,Population Enrichment
WOL,WOL_na_3,White Pine,control,0,Population Enrichment
WOL,WOL_na_3,Red Spruce,control,1,Population Enrichment
WOL,WOL_na_3,Red Oak,control,1,Population Enrichment
WOL,WOL_na_3,Eastern Hemlock,control,1,Population Enrichment
WOL,WOL_na_3,White Pine,control,1,Population Enrichment
WOL,WOL_na_3,White Pine,control,1,Population Enrichment
WOL,WOL_na_3,Eastern Hemlock,control,0,Population Enrichment
WOL,WOL_na_3,Red Spruce,control,0,Population Enrichment
WOL,WOL_na_3,Red Oak,control,1,Population Enrichment
WOL,WOL_na_3,White Pine,control,0,Population Enrichment
WOL,WOL_na_3,Red Spruce,control,0,Population Enrichment
WOL,WOL_na_3,Eastern Hemlock,control,0,Population Enrichment
WOL,WOL_na_3,Red Oak,control,1,Population Enrichment
WOL,WOL_na_3,White Pine,control,0,Population Enrichment
WOL,WOL_na_3,Eastern Hemlock,control,0,Population Enrichment
WOL,WOL_na_3,Red Oak,control,1,Population Enrichment
WOL,WOL_na_3,Eastern Hemlock,control,0,Population Enrichment
WOL,WOL_na_3,Red Spruce,control,1,Population Enrichment
WOL,WOL_na_3,Red Spruce,control,1,Population Enrichment
WOL,WOL_na_3,Red Oak,control,1,Population Enrichment
WOL,WOL_na_3,White Pine,control,1,Population Enrichment
WOL,WOL_na_3,Red Spruce,control,1,Population Enrichment
WOL,WOL_na_3,Red Oak,control,1,Population Enrichment
WOL,WOL_na_3,Red Oak,control,1,Population Enrichment
WOL,WOL_na_3,White Pine,control,1,Population Enrichment
WOL,WOL_na_3,Red Spruce,control,1,Population Enrichment
WOL,WOL_na_3,Eastern Hemlock,control,1,Population Enrichment
WOL,WOL_na_3,Eastern Hemlock,control,1,Population Enrichment
WOL,WOL_na_3,White Pine,control,1,Population Enrichment
WOL,WOL_na_4,White Pine,quarter,1,Population Enrichment
WOL,WOL_na_4,Bigtooth Aspen,quarter,0,Population Enrichment
WOL,WOL_na_4,Red Oak,quarter,1,Population Enrichment
WOL,WOL_na_4,Black Birch,quarter,1,Range Expansion
WOL,WOL_na_4,Red Spruce,quarter,1,Population Enrichment
WOL,WOL_na_4,Black Birch,quarter,1,Range Expansion
WOL,WOL_na_4,Black Cherry,quarter,1,Population Enrichment
WOL,WOL_na_4,Black Cherry,quarter,1,Population Enrichment
WOL,WOL_na_4,Black Birch,quarter,1,Range Expansion
WOL,WOL_na_4,White Pine,quarter,1,Population Enrichment
WOL,WOL_na_4,Red Spruce,quarter,1,Population Enrichment
WOL,WOL_na_4,Bigtooth Aspen,quarter,0,Population Enrichment
WOL,WOL_na_4,Eastern Hemlock,quarter,1,Population Enrichment
WOL,WOL_na_4,White Pine,quarter,1,Population Enrichment
WOL,WOL_na_4,Bitternut Hickory,quarter,1,Range Expansion
WOL,WOL_na_4,Red Oak,quarter,1,Population Enrichment
WOL,WOL_na_4,Eastern Hemlock,quarter,0,Population Enrichment
WOL,WOL_na_4,Black Cherry,quarter,1,Population Enrichment
WOL,WOL_na_4,Red Spruce,quarter,0,Population Enrichment
WOL,WOL_na_4,Eastern Hemlock,quarter,1,Population Enrichment
WOL,WOL_na_4,Bitternut Hickory,quarter,1,Range Expansion
WOL,WOL_na_4,Bigtooth Aspen,quarter,0,Population Enrichment
WOL,WOL_na_4,Bitternut Hickory,quarter,1,Range Expansion
WOL,WOL_na_4,Red Oak,quarter,1,Population Enrichment
WOL,WOL_na_4,Red Oak,quarter,1,Population Enrichment
WOL,WOL_na_4,Black Birch,quarter,0,Range Expansion
WOL,WOL_na_4,White Pine,quarter,1,Population Enrichment
WOL,WOL_na_4,Black Cherry,quarter,0,Population Enrichment
WOL,WOL_na_4,Eastern Hemlock,quarter,1,Population Enrichment
WOL,WOL_na_4,Red Spruce,quarter,1,Population Enrichment
WOL,WOL_na_4,Red Spruce,quarter,1,Population Enrichment
WOL,WOL_na_4,White Pine,quarter,0,Population Enrichment
WOL,WOL_na_4,Black Cherry,quarter,0,Population Enrichment
WOL,WOL_na_4,Red Oak,quarter,1,Population Enrichment
WOL,WOL_na_4,Bitternut Hickory,quarter,1,Range Expansion
WOL,WOL_na_4,Black Birch,quarter,0,Range Expansion
WOL,WOL_na_4,Red Spruce,quarter,1,Population Enrichment
WOL,WOL_na_4,Black Birch,quarter,1,Range Expansion
WOL,WOL_na_4,Bigtooth Aspen,quarter,0,Population Enrichment
WOL,WOL_na_4,Bitternut Hickory,quarter,1,Range Expansion
WOL,WOL_na_4,Bitternut Hickory,quarter,1,Range Expansion
WOL,WOL_na_4,Red Oak,quarter,1,Population Enrichment
WOL,WOL_na_4,White Pine,quarter,0,Population Enrichment
WOL,WOL_na_4,Red Oak,quarter,1,Population Enrichment
WOL,WOL_na_4,Eastern Hemlock,quarter,1,Population Enrichment
WOL,WOL_na_4,Black Cherry,quarter,0,Population Enrichment
WOL,WOL_na_4,Eastern Hemlock,quarter,0,Population Enrichment
WOL,WOL_na_4,Bigtooth Aspen,quarter,0,Population Enrichment
WOL,WOL_na_4,Bigtooth Aspen,quarter,1,Population Enrichment
WOL,WOL_na_4,Bitternut Hickory,quarter,0,Range Expansion
WOL,WOL_na_4,White Pine,quarter,0,Population Enrichment
WOL,WOL_na_4,Eastern Hemlock,quarter,1,Population Enrichment
WOL,WOL_na_4,Black Birch,quarter,0,Range Expansion
WOL,WOL_na_4,Black Birch,quarter,1,Range Expansion
WOL,WOL_na_4,Eastern Hemlock,quarter,0,Population Enrichment
WOL,WOL_na_4,Red Spruce,quarter,0,Population Enrichment
WOL,WOL_na_4,White Pine,quarter,1,Population Enrichment
WOL,WOL_na_4,Bigtooth Aspen,quarter,0,Population Enrichment
WOL,WOL_na_4,Red Spruce,quarter,1,Population Enrichment
WOL,WOL_na_4,Bigtooth Aspen,quarter,0,Population Enrichment
WOL,WOL_na_4,Black Birch,quarter,1,Range Expansion
WOL,WOL_na_4,Black Cherry,quarter,1,Population Enrichment
WOL,WOL_na_4,Black Birch,quarter,0,Range Expansion
WOL,WOL_na_4,Black Cherry,quarter,0,Population Enrichment
WOL,WOL_na_4,Black Cherry,quarter,1,Population Enrichment
WOL,WOL_na_4,White Pine,quarter,1,Population Enrichment
WOL,WOL_na_4,Black Birch,quarter,1,Range Expansion
WOL,WOL_na_4,White Pine,quarter,0,Population Enrichment
WOL,WOL_na_4,Bitternut Hickory,quarter,1,Range Expansion
WOL,WOL_na_4,Black Cherry,quarter,0,Population Enrichment
WOL,WOL_na_4,Black Cherry,quarter,1,Population Enrichment
WOL,WOL_na_4,Bitternut Hickory,quarter,1,Range Expansion
WOL,WOL_na_4,Red Oak,quarter,1,Population Enrichment
WOL,WOL_na_4,Eastern Hemlock,quarter,0,Population Enrichment
WOL,WOL_na_4,Red Oak,quarter,1,Population Enrichment
WOL,WOL_na_4,Bigtooth Aspen,quarter,0,Population Enrichment
WOL,WOL_na_4,Red Oak,quarter,1,Population Enrichment
WOL,WOL_na_4,Red Oak,quarter,1,Population Enrichment
WOL,WOL_na_4,Red Spruce,quarter,1,Population Enrichment
WOL,WOL_na_4,Eastern Hemlock,quarter,1,Population Enrichment
WOL,WOL_na_4,Bitternut Hickory,quarter,0,Range Expansion
WOL,WOL_na_4,Bitternut Hickory,quarter,1,Range Expansion
WOL,WOL_na_4,White Pine,quarter,0,Population Enrichment
WOL,WOL_na_4,White Pine,quarter,0,Population Enrichment
WOL,WOL_na_4,Bigtooth Aspen,quarter,0,Population Enrichment
WOL,WOL_na_4,Bitternut Hickory,quarter,1,Range Expansion
WOL,WOL_na_4,Black Birch,quarter,0,Range Expansion
WOL,WOL_na_4,White Pine,quarter,1,Population Enrichment
WOL,WOL_na_4,Red Spruce,quarter,0,Population Enrichment
WOL,WOL_na_4,Black Cherry,quarter,1,Population Enrichment
WOL,WOL_na_4,Red Oak,quarter,1,Population Enrichment
WOL,WOL_na_4,Black Birch,quarter,0,Range Expansion
WOL,WOL_na_4,Red Spruce,quarter,1,Population Enrichment
WOL,WOL_na_4,Eastern Hemlock,quarter,1,Population Enrichment
WOL,WOL_na_4,Red Spruce,quarter,0,Population Enrichment
WOL,WOL_na_4,Black Cherry,quarter,1,Population Enrichment
WOL,WOL_na_4,Eastern Hemlock,quarter,1,Population Enrichment
WOL,WOL_na_4,Red Spruce,quarter,0,Population Enrichment
WOL,WOL_na_4,Bitternut Hickory,quarter,0,Range Expansion
WOL,WOL_na_4,Black Cherry,quarter,1,Population Enrichment
WOL,WOL_na_4,Eastern Hemlock,quarter,0,Population Enrichment
WOL,WOL_na_4,Bigtooth Aspen,quarter,0,Population Enrichment
WOL,WOL_na_4,Black Birch,quarter,1,Range Expansion
WOL,WOL_na_4,Red Oak,quarter,1,Population Enrichment
WOL,WOL_na_4,Bigtooth Aspen,quarter,0,Population Enrichment
WOL,WOL_na_4,Red Spruce,quarter,1,Population Enrichment
WOL,WOL_na_4,Black Birch,quarter,1,Range Expansion
WOL,WOL_na_4,Eastern Hemlock,quarter,1,Population Enrichment
WOL,WOL_na_4,Eastern Hemlock,quarter,1,Population Enrichment
WOL,WOL_na_4,Bigtooth Aspen,quarter,0,Population Enrichment
WOL,WOL_na_4,Red Spruce,quarter,1,Population Enrichment
WOL,WOL_na_4,White Pine,quarter,1,Population Enrichment
WOL,WOL_na_4,Black Cherry,quarter,0,Population Enrichment
WOL,WOL_na_4,Red Spruce,quarter,1,Population Enrichment
WOL,WOL_na_4,Bigtooth Aspen,quarter,0,Population Enrichment
WOL,WOL_na_4,Red Oak,quarter,1,Population Enrichment
WOL,WOL_na_4,Bitternut Hickory,quarter,0,Range Expansion
WOL,WOL_na_4,Eastern Hemlock,quarter,0,Population Enrichment
WOL,WOL_na_4,Bigtooth Aspen,quarter,1,Population Enrichment
WOL,WOL_na_4,White Pine,quarter,0,Population Enrichment
WOL,WOL_na_4,Black Birch,quarter,1,Range Expansion
WOL,WOL_na_4,Black Cherry,quarter,1,Population Enrichment
WOL,WOL_na_4,Black Birch,quarter,1,Range Expansion
WOL,WOL_na_4,Bitternut Hickory,quarter,1,Range Expansion
WOL,WOL_na_4,Eastern Hemlock,quarter,0,Population Enrichment
WOL,WOL_na_4,Red Oak,quarter,1,Population Enrichment
WOL,WOL_na_4,Bitternut Hickory,quarter,0,Range Expansion
WOL,WOL_na_4,White Pine,quarter,0,Population Enrichment
WOL,WOL_na_4,White Pine,quarter,0,Population Enrichment
WOL,WOL_na_4,Red Oak,quarter,1,Population Enrichment
WOL,WOL_na_4,Red Spruce,quarter,1,Population Enrichment
WOL,WOL_na_4,Black Cherry,quarter,1,Population Enrichment
WOL,WOL_na_4,Bigtooth Aspen,quarter,0,Population Enrichment
WOL,WOL_na_4,Bitternut Hickory,quarter,0,Range Expansion
WOL,WOL_na_4,Red Spruce,quarter,1,Population Enrichment
WOL,WOL_na_4,Red Spruce,quarter,0,Population Enrichment
WOL,WOL_na_4,Bigtooth Aspen,quarter,0,Population Enrichment
WOL,WOL_na_4,Bitternut Hickory,quarter,0,Range Expansion
WOL,WOL_na_4,Black Birch,quarter,1,Range Expansion
WOL,WOL_na_4,Black Cherry,quarter,1,Population Enrichment
WOL,WOL_na_4,Red Spruce,quarter,0,Population Enrichment
WOL,WOL_na_4,Bigtooth Aspen,quarter,1,Population Enrichment
WOL,WOL_na_4,White Pine,quarter,0,Population Enrichment
WOL,WOL_na_4,Red Oak,quarter,1,Population Enrichment
WOL,WOL_na_4,White Pine,quarter,1,Population Enrichment
WOL,WOL_na_4,Red Oak,quarter,1,Population Enrichment
WOL,WOL_na_4,White Pine,quarter,1,Population Enrichment
WOL,WOL_na_4,Eastern Hemlock,quarter,1,Population Enrichment
WOL,WOL_na_4,Black Cherry,quarter,1,Population Enrichment
WOL,WOL_na_4,Red Oak,quarter,1,Population Enrichment
WOL,WOL_na_4,Eastern Hemlock,quarter,1,Population Enrichment
WOL,WOL_na_4,Black Birch,quarter,0,Range Expansion
WOL,WOL_na_4,Bigtooth Aspen,quarter,1,Population Enrichment
WOL,WOL_na_4,Bitternut Hickory,quarter,0,Range Expansion
WOL,WOL_na_4,Bitternut Hickory,quarter,1,Range Expansion
WOL,WOL_na_4,Black Cherry,quarter,1,Population Enrichment
WOL,WOL_na_4,Eastern Hemlock,quarter,1,Population Enrichment
WOL,WOL_na_4,Black Birch,quarter,1,Range Expansion
WOL,WOL_na_5,Red Oak,control,1,Population Enrichment
WOL,WOL_na_5,Red Spruce,control,1,Population Enrichment
WOL,WOL_na_5,Red Oak,control,1,Population Enrichment
WOL,WOL_na_5,White Pine,control,1,Population Enrichment
WOL,WOL_na_5,White Pine,control,0,Population Enrichment
WOL,WOL_na_5,Red Spruce,control,1,Population Enrichment
WOL,WOL_na_5,White Pine,control,0,Population Enrichment
WOL,WOL_na_5,Red Spruce,control,0,Population Enrichment
WOL,WOL_na_5,White Pine,control,1,Population Enrichment
WOL,WOL_na_5,Red Oak,control,1,Population Enrichment
WOL,WOL_na_5,Eastern Hemlock,control,1,Population Enrichment
WOL,WOL_na_5,Red Spruce,control,1,Population Enrichment
WOL,WOL_na_5,White Pine,control,1,Population Enrichment
WOL,WOL_na_5,Red Spruce,control,1,Population Enrichment
WOL,WOL_na_5,White Pine,control,1,Population Enrichment
WOL,WOL_na_5,Eastern Hemlock,control,1,Population Enrichment
WOL,WOL_na_5,White Pine,control,1,Population Enrichment
WOL,WOL_na_5,White Pine,control,1,Population Enrichment
WOL,WOL_na_5,Eastern Hemlock,control,0,Population Enrichment
WOL,WOL_na_5,Red Spruce,control,0,Population Enrichment
WOL,WOL_na_5,Red Oak,control,1,Population Enrichment
WOL,WOL_na_5,Red Oak,control,1,Population Enrichment
WOL,WOL_na_5,Red Oak,control,0,Population Enrichment
WOL,WOL_na_5,Red Spruce,control,1,Population Enrichment
WOL,WOL_na_5,Red Spruce,control,0,Population Enrichment
WOL,WOL_na_5,Red Spruce,control,1,Population Enrichment
WOL,WOL_na_5,Red Spruce,control,1,Population Enrichment
WOL,WOL_na_5,Red Spruce,control,0,Population Enrichment
WOL,WOL_na_5,Eastern Hemlock,control,1,Population Enrichment
WOL,WOL_na_5,Eastern Hemlock,control,1,Population Enrichment
WOL,WOL_na_5,Eastern Hemlock,control,1,Population Enrichment
WOL,WOL_na_5,Red Oak,control,1,Population Enrichment
WOL,WOL_na_5,Red Spruce,control,0,Population Enrichment
WOL,WOL_na_5,Red Oak,control,1,Population Enrichment
WOL,WOL_na_5,Red Spruce,control,1,Population Enrichment
WOL,WOL_na_5,Red Oak,control,1,Population Enrichment
WOL,WOL_na_5,Eastern Hemlock,control,1,Population Enrichment
WOL,WOL_na_5,White Pine,control,0,Population Enrichment
WOL,WOL_na_5,White Pine,control,1,Population Enrichment
WOL,WOL_na_5,Red Oak,control,1,Population Enrichment
WOL,WOL_na_5,Red Oak,control,1,Population Enrichment
WOL,WOL_na_5,White Pine,control,0,Population Enrichment
WOL,WOL_na_5,Eastern Hemlock,control,1,Population Enrichment
WOL,WOL_na_5,Red Oak,control,1,Population Enrichment
WOL,WOL_na_5,Red Oak,control,1,Population Enrichment
WOL,WOL_na_5,Red Oak,control,1,Population Enrichment
WOL,WOL_na_5,Eastern Hemlock,control,0,Population Enrichment
WOL,WOL_na_5,Red Oak,control,1,Population Enrichment
WOL,WOL_na_5,Eastern Hemlock,control,1,Population Enrichment
WOL,WOL_na_5,White Pine,control,0,Population Enrichment
WOL,WOL_na_5,Red Spruce,control,0,Population Enrichment
WOL,WOL_na_5,White Pine,control,0,Population Enrichment
WOL,WOL_na_5,Eastern Hemlock,control,1,Population Enrichment
WOL,WOL_na_5,Eastern Hemlock,control,1,Population Enrichment
WOL,WOL_na_5,Red Oak,control,1,Population Enrichment
WOL,WOL_na_5,Red Oak,control,0,Population Enrichment
WOL,WOL_na_5,White Pine,control,1,Population Enrichment
WOL,WOL_na_5,Eastern Hemlock,control,1,Population Enrichment
WOL,WOL_na_5,White Pine,control,1,Population Enrichment
WOL,WOL_na_5,Red Oak,control,1,Population Enrichment
WOL,WOL_na_5,White Pine,control,1,Population Enrichment
WOL,WOL_na_5,Eastern Hemlock,control,1,Population Enrichment
WOL,WOL_na_5,Red Spruce,control,1,Population Enrichment
WOL,WOL_na_5,Red Oak,control,1,Population Enrichment
WOL,WOL_na_5,Red Oak,control,1,Population Enrichment
WOL,WOL_na_5,Eastern Hemlock,control,1,Population Enrichment
WOL,WOL_na_5,Red Spruce,control,0,Population Enrichment
WOL,WOL_na_5,Red Spruce,control,1,Population Enrichment
WOL,WOL_na_5,Eastern Hemlock,control,1,Population Enrichment
WOL,WOL_na_5,Red Spruce,control,0,Population Enrichment
WOL,WOL_na_5,Red Spruce,control,1,Population Enrichment
WOL,WOL_na_5,Eastern Hemlock,control,1,Population Enrichment
WOL,WOL_na_5,Eastern Hemlock,control,0,Population Enrichment
WOL,WOL_na_5,White Pine,control,0,Population Enrichment
WOL,WOL_na_5,White Pine,control,1,Population Enrichment
WOL,WOL_na_5,Red Spruce,control,1,Population Enrichment
WOL,WOL_na_5,White Pine,control,1,Population Enrichment
WOL,WOL_na_5,White Pine,control,1,Population Enrichment
WOL,WOL_na_5,Eastern Hemlock,control,1,Population Enrichment
WOL,WOL_na_5,Eastern Hemlock,control,1,Population Enrichment
WOL,WOL_na_6,Black Birch,quarter,0,Range Expansion
WOL,WOL_na_6,Black Birch,quarter,1,Range Expansion
WOL,WOL_na_6,Bigtooth Aspen,quarter,0,Population Enrichment
WOL,WOL_na_6,White Pine,quarter,1,Population Enrichment
WOL,WOL_na_6,Black Birch,quarter,0,Range Expansion
WOL,WOL_na_6,Black Cherry,quarter,1,Population Enrichment
WOL,WOL_na_6,Red Spruce,quarter,1,Population Enrichment
WOL,WOL_na_6,Bigtooth Aspen,quarter,0,Population Enrichment
WOL,WOL_na_6,Black Cherry,quarter,0,Population Enrichment
WOL,WOL_na_6,Black Birch,quarter,0,Range Expansion
WOL,WOL_na_6,Red Oak,quarter,1,Population Enrichment
WOL,WOL_na_6,Red Spruce,quarter,1,Population Enrichment
WOL,WOL_na_6,Red Oak,quarter,1,Population Enrichment
WOL,WOL_na_6,Eastern Hemlock,quarter,1,Population Enrichment
WOL,WOL_na_6,Red Spruce,quarter,1,Population Enrichment
WOL,WOL_na_6,Red Oak,quarter,1,Population Enrichment
WOL,WOL_na_6,Red Oak,quarter,1,Population Enrichment
WOL,WOL_na_6,Black Birch,quarter,1,Range Expansion
WOL,WOL_na_6,Bitternut Hickory,quarter,1,Range Expansion
WOL,WOL_na_6,Eastern Hemlock,quarter,1,Population Enrichment
WOL,WOL_na_6,Black Birch,quarter,0,Range Expansion
WOL,WOL_na_6,Black Cherry,quarter,1,Population Enrichment
WOL,WOL_na_6,Bitternut Hickory,quarter,0,Range Expansion
WOL,WOL_na_6,White Pine,quarter,0,Population Enrichment
WOL,WOL_na_6,White Pine,quarter,1,Population Enrichment
WOL,WOL_na_6,Bigtooth Aspen,quarter,1,Population Enrichment
WOL,WOL_na_6,Bigtooth Aspen,quarter,0,Population Enrichment
WOL,WOL_na_6,Bitternut Hickory,quarter,1,Range Expansion
WOL,WOL_na_6,Bigtooth Aspen,quarter,1,Population Enrichment
WOL,WOL_na_6,Eastern Hemlock,quarter,1,Population Enrichment
WOL,WOL_na_6,Red Spruce,quarter,1,Population Enrichment
WOL,WOL_na_6,Eastern Hemlock,quarter,0,Population Enrichment
WOL,WOL_na_6,Red Oak,quarter,1,Population Enrichment
WOL,WOL_na_6,Red Oak,quarter,1,Population Enrichment
WOL,WOL_na_6,Red Spruce,quarter,0,Population Enrichment
WOL,WOL_na_6,Black Birch,quarter,1,Range Expansion
WOL,WOL_na_6,Eastern Hemlock,quarter,1,Population Enrichment
WOL,WOL_na_6,Bitternut Hickory,quarter,1,Range Expansion
WOL,WOL_na_6,Black Cherry,quarter,0,Population Enrichment
WOL,WOL_na_6,Eastern Hemlock,quarter,0,Population Enrichment
WOL,WOL_na_6,Bitternut Hickory,quarter,0,Range Expansion
WOL,WOL_na_6,Red Spruce,quarter,0,Population Enrichment
WOL,WOL_na_6,Bitternut Hickory,quarter,0,Range Expansion
WOL,WOL_na_6,Black Cherry,quarter,1,Population Enrichment
WOL,WOL_na_6,White Pine,quarter,1,Population Enrichment
WOL,WOL_na_6,White Pine,quarter,0,Population Enrichment
WOL,WOL_na_6,Bigtooth Aspen,quarter,1,Population Enrichment
WOL,WOL_na_6,Bigtooth Aspen,quarter,0,Population Enrichment
WOL,WOL_na_6,Black Cherry,quarter,0,Population Enrichment
WOL,WOL_na_6,Black Birch,quarter,0,Range Expansion
WOL,WOL_na_6,White Pine,quarter,0,Population Enrichment
WOL,WOL_na_6,White Pine,quarter,1,Population Enrichment
WOL,WOL_na_6,Red Oak,quarter,1,Population Enrichment
WOL,WOL_na_6,Bigtooth Aspen,quarter,0,Population Enrichment
WOL,WOL_na_6,Black Birch,quarter,1,Range Expansion
WOL,WOL_na_6,Eastern Hemlock,quarter,1,Population Enrichment
WOL,WOL_na_6,Black Cherry,quarter,0,Population Enrichment
WOL,WOL_na_6,Red Spruce,quarter,1,Population Enrichment
WOL,WOL_na_6,Black Cherry,quarter,0,Population Enrichment
WOL,WOL_na_6,White Pine,quarter,0,Population Enrichment
WOL,WOL_na_6,Bigtooth Aspen,quarter,0,Population Enrichment
WOL,WOL_na_6,Red Oak,quarter,1,Population Enrichment
WOL,WOL_na_6,Eastern Hemlock,quarter,1,Population Enrichment
WOL,WOL_na_6,Red Oak,quarter,1,Population Enrichment
WOL,WOL_na_6,Red Oak,quarter,1,Population Enrichment
WOL,WOL_na_6,Bitternut Hickory,quarter,0,Range Expansion
WOL,WOL_na_6,Eastern Hemlock,quarter,1,Population Enrichment
WOL,WOL_na_6,White Pine,quarter,0,Population Enrichment
WOL,WOL_na_6,Eastern Hemlock,quarter,1,Population Enrichment
WOL,WOL_na_6,Red Spruce,quarter,1,Population Enrichment
WOL,WOL_na_6,Bitternut Hickory,quarter,0,Range Expansion
WOL,WOL_na_6,White Pine,quarter,0,Population Enrichment
WOL,WOL_na_6,Bitternut Hickory,quarter,1,Range Expansion
WOL,WOL_na_6,Black Birch,quarter,1,Range Expansion
WOL,WOL_na_6,Red Oak,quarter,1,Population Enrichment
WOL,WOL_na_6,Bigtooth Aspen,quarter,0,Population Enrichment
